2024-12-12 11:47:09 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 7.0.0.Final
2024-12-12 11:47:12 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@9742012, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@118d7e0e, org.springframework.security.web.context.SecurityContextHolderFilter@2a4a95c4, org.springframework.security.web.header.HeaderWriterFilter@9886ec3, org.springframework.security.web.authentication.logout.LogoutFilter@726882da, com.shiel.campaignapi.config.JwtAuthenticationFilter@4c231f62, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1f50fe84, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5e2ab1c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@39ff4421, org.springframework.security.web.session.SessionManagementFilter@731bdcca, org.springframework.security.web.access.ExceptionTranslationFilter@36299b83, org.springframework.security.web.access.intercept.AuthorizationFilter@1611ce1c]
2024-12-12 11:47:13 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-12-12 11:47:13 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/api'
2024-12-12 11:47:13 [main] INFO  c.s.c.CampaignApiApplication - Started CampaignApiApplication in 3.773 seconds (process running for 4.386)
2024-12-12 11:47:43 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[.[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-12 11:47:43 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-12 11:47:43 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2024-12-12 11:47:43 [http-nio-8080-exec-2] INFO  c.s.c.service.AuthenticationService - Attempting authentication for identifier: admin@gmail.com
2024-12-12 11:47:43 [http-nio-8080-exec-2] INFO  c.s.c.service.AuthenticationService - Authentication successful for user with email: admin@gmail.com
2024-12-12 11:49:30 [http-nio-8080-exec-5] INFO  c.s.c.service.AuthenticationService - Attempting authentication for identifier: admin@gmail.com
2024-12-12 11:49:30 [http-nio-8080-exec-5] ERROR c.s.c.service.AuthenticationService - Authentication failed for user with email: admin@gmail.com
2024-12-12 11:51:54 [http-nio-8080-exec-8] INFO  c.s.c.service.AuthenticationService - Attempting authentication for identifier: admind@gmail.com
2024-12-12 11:51:54 [http-nio-8080-exec-8] ERROR c.s.c.service.AuthenticationService - User not found for identifier: admind@gmail.com
